,timestamp,open,high,low,close,volume
9151,2021-12-13 19:00:00,457.72101840218,458.0347811498958,457.7112133163139,457.9073150336363,13951
9150,2021-12-13 19:30:00,457.9857557205652,458.30932355414717,457.9857557205652,458.13283200855705,46656
9149,2021-12-13 20:00:00,458.1132218368248,458.3681540693439,458.0445862357619,458.3387388117455,42263
9148,2021-12-14 04:30:00,458.3681540693441,458.7799676757211,458.3387388117457,458.3387388117457,20999
9147,2021-12-14 05:00:00,458.3191286400135,458.4858150997375,455.8384419158853,455.8384419158853,69755
9146,2021-12-14 05:30:00,455.8286368300192,456.2012300929317,455.6913656278935,456.1325944918689,43272
9145,2021-12-14 06:00:00,456.4267470678525,456.4267470678525,455.8874673452159,456.2012300929317,16299
9144,2021-12-14 06:30:00,456.2306453505301,456.75031490143436,456.2306453505301,456.30908603745905,26013
9143,2021-12-14 07:00:00,456.37772163852185,456.6914843862377,456.142399577735,456.2796707798607,63760
9142,2021-12-14 07:30:00,456.36791655265574,457.08368782088246,456.31889112332516,457.044467477418,86654
9141,2021-12-14 08:00:00,457.044467477418,457.0640776491502,456.4169419819864,456.5346030123798,78855
9140,2021-12-14 08:30:00,456.8680739826865,458.8780185343823,456.0145412580408,456.36791655265574,148030
9139,2021-12-14 09:00:00,456.4267470678525,458.20146760962007,454.4461197228964,454.7108570412816,818757
9138,2021-12-14 09:30:00,454.7108570412816,457.47589125552724,453.9460603437243,454.02450103065325,674549
9137,2021-12-14 10:00:00,454.0637213741177,456.66206912863936,453.8970349143937,455.4266283095083,9602701
9136,2021-12-14 10:30:00,455.4364333953744,455.7011707137596,454.08862629221767,455.21091642045366,5856121
9135,2021-12-14 11:00:00,455.21091642045366,455.2893571073826,452.16153471609056,452.6713991811288,6095898
9134,2021-12-14 11:30:00,452.6517890093965,453.1518483885687,452.07819148622855,453.04399244404135,10378984
9133,2021-12-14 12:00:00,453.06360261577356,453.14204330270246,451.72020780125655,452.034068599831,6476923
9132,2021-12-14 12:30:00,452.0438736856971,452.2595855747518,451.4163481902655,452.20075505955504,4838365
9131,2021-12-14 13:00:00,452.21056014542114,452.29870786735756,451.2790769881398,451.68108550865077,3926908
9130,2021-12-14 13:30:00,451.6516702510524,452.48510254967255,451.4947888771945,452.3772466051452,3840939
9129,2021-12-14 14:00:00,452.3591071962929,452.40666186274353,451.4653736195961,451.68108550865077,3319647
9128,2021-12-14 14:30:00,451.6908905945169,453.3202017128899,451.55361939239117,452.8969161560495,4997074
9127,2021-12-14 15:00:00,452.8969161560495,453.6470052248077,452.7711169043872,453.46561113628445,4070068
9126,2021-12-14 15:30:00,453.4460009645522,454.93637401620236,453.347950105891,454.8873485868717,5476449
9125,2021-12-14 16:00:00,454.8971536727379,455.38740796604384,453.3577551917571,454.3578739501013,15629559
9124,2021-12-14 16:30:00,454.3578739501013,454.4068993794319,453.9166450861259,454.1617722327789,7646858
9123,2021-12-14 17:00:00,454.21079766210954,454.4363146370303,454.1813824045111,454.416704465298,254791
9122,2021-12-14 17:30:00,454.3970942935658,454.3970942935658,454.22060274797565,454.24021291970786,948680
9121,2021-12-14 18:00:00,454.28923834903844,454.3382637783691,454.171577318645,454.27943326317234,25298
9120,2021-12-14 18:30:00,454.328458692503,454.64222144021875,454.02450103065325,454.03430611651936,58034
9119,2021-12-14 19:00:00,454.01469594478715,454.3186536066369,453.8970349143937,454.22060274797565,34998
9118,2021-12-14 19:30:00,454.25001800557396,454.7500773847461,454.171577318645,454.7108570412816,26468
9117,2021-12-14 20:00:00,454.7402722988799,454.84812824340725,454.62261126848654,454.6716366978171,33977
9116,2021-12-15 04:30:00,454.62261126848625,454.8089078999425,453.5930772525437,453.6421026818743,13588
9115,2021-12-15 05:00:00,453.74015354053546,454.2402129197075,453.74015354053546,454.09313663171577,28080
9114,2021-12-15 05:30:00,453.98528068718844,454.26962817730595,453.93625525785785,454.25982309143984,9859
9113,2021-12-15 06:00:00,454.27943326317205,454.5147553239589,454.1715773186447,454.5147553239589,96590
9112,2021-12-15 06:30:00,454.5931960108878,454.5931960108878,453.67151793947266,454.01469594478687,74248
9111,2021-12-15 07:00:00,453.93625525785785,454.07352645998355,453.70093319707104,454.0343061165191,19506
9110,2021-12-15 07:30:00,454.0343061165191,454.524560409825,454.0343061165191,454.4657298946283,88333
9109,2021-12-15 08:00:00,454.4755349804944,454.64222144021846,454.1519671469125,454.2107976621092,53360
9108,2021-12-15 08:30:00,454.4558267579035,454.7471358589859,453.730740658104,454.48534006636055,116349
9107,2021-12-15 09:00:00,454.4657298946283,454.9265689303359,454.0441112023852,454.2206027479753,208472
9106,2021-12-15 09:30:00,454.2009925762431,454.62261126848625,453.98528068718844,454.3872892076994,168250
9105,2021-12-15 10:00:00,454.3872892076994,454.69124686954905,452.39685677687714,452.67630172406155,6484238
9104,2021-12-15 10:30:00,452.7106195245929,453.19106873203276,452.17133980195644,452.9557466712459,4982249
9103,2021-12-15 11:00:00,452.9361364995137,453.946060343724,452.79043292354316,453.12243313096997,4875603
9102,2021-12-15 11:30:00,453.12243313096997,453.38717044935515,452.20075505955475,452.5243228931367,3821061
9101,2021-12-15 12:00:00,452.5341279790028,452.6566915523293,451.8107087438005,452.4262720344755,3614447
9100,2021-12-15 12:30:00,452.40666186274325,453.10282295923776,451.9654329987679,453.043992444041,2468914
9099,2021-12-15 13:00:00,453.02928481524185,453.2695094189617,452.5929584941995,453.15184838856834,1972966
9098,2021-12-15 13:30:00,453.16165347443444,453.36756027762294,452.9214288707145,453.15184838856834,1910800
9097,2021-12-15 14:00:00,453.1371407597691,453.779373884,452.81847546912024,453.622492510142,3482900
9096,2021-12-15 14:30:00,453.5930772525437,456.5051877547811,451.7595261955794,454.62261126848625,14912477
9095,2021-12-15 15:00:00,454.64222144021846,456.79934033076466,454.2402129197075,455.7403910572238,10488097
9094,2021-12-15 15:30:00,455.7403910572238,460.52527295989,455.6619503702949,460.36348904309904,12908360
9093,2021-12-15 16:00:00,460.358586500166,461.6822730920921,458.9999938025565,461.40773068784074,26286073
9092,2021-12-15 16:30:00,461.38812051610853,461.92740023874507,461.1233831977233,461.58422223343086,14572408
9091,2021-12-15 17:00:00,461.6136374910293,461.72149343555657,460.8978662228026,461.6430527486276,272143
9090,2021-12-15 17:30:00,461.6234425768954,461.80973920835163,461.427340859573,461.72149343555657,305982
9089,2021-12-15 18:00:00,461.72149343555657,461.7901290366194,461.6822730920921,461.6822730920921,55070
9088,2021-12-15 18:30:00,461.672468006226,462.5059003048461,461.57441714756476,462.33921384512206,147427
9087,2021-12-15 19:00:00,462.4372647037833,462.48629013311387,461.8685697235484,462.0548663550046,53577
9086,2021-12-15 19:30:00,462.11369687020135,462.11369687020135,461.427340859573,461.57441714756476,170359
9085,2021-12-15 20:00:00,461.6430527486276,461.9862307539418,461.57441714756476,461.73129852142273,45685
9084,2021-12-16 04:30:00,463.30011226000227,464.05510387169346,461.8195442942183,463.5648495783875,83633
9083,2021-12-16 05:00:00,463.6138750077181,463.87861232610334,463.604069921852,463.87861232610334,16272
9082,2021-12-16 05:30:00,463.85900215437107,464.09432421515794,463.7315360381115,463.88841741196944,20699
9081,2021-12-16 06:00:00,463.9178326695678,464.66301919539285,463.8688072402372,464.66301919539285,15802
9080,2021-12-16 06:30:00,464.6826293671251,465.2317141756278,464.5159429074011,465.19249383216334,32088
9079,2021-12-16 07:00:00,465.18268874629723,465.60430743854033,465.16307857456496,465.19249383216334,227958
9078,2021-12-16 07:30:00,465.1532734886988,465.16307857456496,464.5453581649994,464.5747734225978,162200
9077,2021-12-16 08:00:00,464.5649683367317,464.7708751399202,464.36886661940935,464.47672256393656,94219
9076,2021-12-16 08:30:00,463.819389607472,465.58430506337345,462.55492573417723,464.44730730633825,236629
9075,2021-12-16 09:00:00,464.5159429074011,464.59438359433,463.30991734586837,463.8001716391744,463564
9074,2021-12-16 09:30:00,463.8099767250405,463.8099767250405,462.7510274514996,463.358942775199,652467
9073,2021-12-16 10:00:00,463.358942775199,463.65309535118257,461.6234425768959,461.6529558853529,10142823
9072,2021-12-16 10:30:00,461.66266292036033,462.79515033789716,460.63312890441784,462.65297659283846,8068557
9071,2021-12-16 11:00:00,462.66278167870456,463.08440037094766,462.01564601154064,462.37843418858705,6959039
9070,2021-12-16 11:30:00,462.36862910272094,462.4764850472483,460.56449330335505,461.4763662889041,8231991
9069,2021-12-16 12:00:00,461.466561203038,461.56461206169917,460.20170512630864,460.28014581323754,4665253
9068,2021-12-16 12:30:00,460.27034072737143,460.7115695913468,459.495738943948,459.7604762623332,4456818
9067,2021-12-16 13:00:00,459.7702813481994,460.03501866658456,458.48581509973775,458.5348405290683,3879336
9066,2021-12-16 13:30:00,458.5348405290683,459.86833220686054,458.52503544320217,459.67223048953815,4617069
9065,2021-12-16 14:00:00,459.6673279466051,460.0742390100491,458.95645922131143,459.0982407629355,3662826
9064,2021-12-16 14:30:00,459.11334059516935,459.47612877221576,457.4856963413935,457.7749463744441,5949709
9063,2021-12-16 15:00:00,457.78965400324324,458.4662049280055,455.7403910572243,456.7993403307652,7298646
9062,2021-12-16 15:30:00,456.81895050249744,459.4565186004835,455.9054106523511,458.0740014933607,11900087
9061,2021-12-16 16:00:00,458.0641964074946,459.2015863679644,457.1032979926149,457.33862005340177,20489681
9060,2021-12-16 16:30:00,457.3092047958034,458.2504930389509,457.0738827350166,457.59355228592085,10584449
9059,2021-12-16 17:00:00,457.59355228592085,458.0543913216285,457.358230225134,458.015170978164,191066
9058,2021-12-16 17:30:00,457.9661455488334,458.0445862357623,457.358230225134,457.7014082304482,460658
9057,2021-12-16 18:00:00,457.7210184021804,457.8092641749755,457.6621878869837,457.8092641749755,30115
9056,2021-12-16 18:30:00,457.8190692608416,457.9171201195028,456.80914541663134,456.80914541663134,357487
9055,2021-12-16 19:00:00,456.80914541663134,457.4170607403307,456.80914541663134,457.2993997099373,71717
9054,2021-12-16 19:30:00,457.3484251392679,457.78965400324324,457.3484251392679,457.4856963413935,38438
9053,2021-12-16 20:00:00,457.52491668485806,457.9955608064318,457.52491668485806,457.8582896043061,50474
9052,2021-12-17 04:30:00,457.46744650107433,457.46744650107433,455.0960272025701,456.591694146025,90105
9051,2021-12-17 05:00:00,456.6408937165334,456.7097731152452,455.6273825640607,456.6507336306351,16064
9050,2021-12-17 05:30:00,456.7786525139569,456.8770516549737,455.86354050250094,455.97177955761936,40054
9049,2021-12-17 06:00:00,455.8832203307043,456.1882576678563,455.39122462562045,455.90290015890764,23925
9048,2021-12-17 06:30:00,455.91274007300933,456.3752160357882,455.6273825640607,456.3752160357882,17865
9047,2021-12-17 07:00:00,456.3358563793814,456.41457569219483,455.92257998711096,456.3653761216865,30294
9046,2021-12-17 07:30:00,456.3850559498898,456.4932950050083,455.3715447974171,455.44042419612884,212190
9045,2021-12-17 08:00:00,455.6185266413692,455.6185266413692,454.07267613599566,454.5843516692829,315249
9044,2021-12-17 08:30:00,456.4047357780932,457.6052052984978,454.1120357924024,454.7122705526047,319085
9043,2021-12-17 09:00:00,454.68275081029964,454.9681083192483,454.34819373084264,454.9385885769433,268771
9042,2021-12-17 09:30:00,454.948428491045,455.06650746026514,453.73811905653866,454.05299630779234,586829
9041,2021-12-17 10:00:00,454.1612353629108,454.9681083192483,451.9570946041351,453.059164983523,14341715
9040,2021-12-17 10:30:00,453.0788448117263,454.29978135346244,450.72710534142544,452.06533365925355,14040539
9039,2021-12-17 11:00:00,452.0554937451519,456.532654661415,451.6126976105764,455.8340207601959,22226177
9038,2021-12-17 11:30:00,455.87338041660263,457.30016796134584,455.27314565640035,456.6212138883301,7293114
9037,2021-12-17 12:00:00,456.6212138883301,456.7875084366484,452.9509259284045,453.99395682318226,7857484
9036,2021-12-17 12:30:00,453.9841169090806,454.50563235646945,452.46877013742227,454.18091519111414,6532024
9035,2021-12-17 13:00:00,454.18091519111414,455.2436259140953,453.66923965782695,454.367873559046,4166235
9034,2021-12-17 13:30:00,454.34819373084264,455.60770273585734,453.64955982962357,455.51914350894225,3254111
9033,2021-12-17 14:00:00,455.52898342304394,456.2964967229748,454.8107680927625,456.1685778396529,3159680
9032,2021-12-17 14:30:00,456.1784177537546,456.2669769806697,454.5843516692829,454.8598692641299,3477112
9031,2021-12-17 15:00:00,454.8598692641299,455.84386067429756,454.37771347314765,454.86980757737257,4117409
9030,2021-12-17 15:30:00,454.8795490923332,455.84386067429756,453.9841169090806,454.37771347314765,6455030
9029,2021-12-17 16:00:00,454.38755338724934,454.58336767787273,452.1637328002703,452.53764953613404,16957434
9028,2021-12-17 16:30:00,452.54748945023573,453.81683836935207,452.3605310823039,453.61020017321687,14850642
9027,2021-12-17 17:00:00,453.62004008731856,453.66923965782695,453.53148086040346,453.5806804309118,1826744
9026,2021-12-17 17:30:00,453.61020017321687,453.78731862704706,452.508129793829,453.66923965782695,397455
9025,2021-12-17 18:00:00,453.73811905653866,453.9053975962672,452.508129793829,453.81683836935207,245335
9024,2021-12-17 18:30:00,453.82667828345376,454.0136366513856,453.74795897064035,453.83651819755545,177690
9023,2021-12-17 19:00:00,453.82667828345376,454.18091519111414,453.66923965782695,454.1612353629108,76540
9022,2021-12-17 19:30:00,454.1612353629108,454.17107527701245,453.8562964248998,453.92507742447054,22033
9021,2021-12-17 20:00:00,453.91523751036885,454.17107527701245,453.81683836935207,454.17107527701245,20028
9020,2021-12-20 04:30:00,446.3385036520775,450.76646499783226,444.5279594573689,444.7837972240125,198996
9019,2021-12-20 05:00:00,444.8821963650293,445.5709903521467,444.8821963650293,445.5709903521467,55786
9018,2021-12-20 05:30:00,446.08266588543387,447.11585686611,446.03346631492553,446.810819528958,87543
9017,2021-12-20 06:00:00,446.7616199584496,447.4996135160754,446.31882382387414,447.31265514814356,52486
9016,2021-12-20 06:30:00,447.1256967802117,447.420894203262,446.7419401302463,447.27329549173686,95037
9015,2021-12-20 07:00:00,447.36185471865195,448.05064870576933,447.1748963507201,448.001449135261,61020
9014,2021-12-20 07:30:00,448.0801684480744,448.57216415315827,447.4996135160754,447.62753239939724,365363
9013,2021-12-20 08:00:00,447.58817274299054,447.8932100801425,447.05681738149997,447.05681738149997,158132
9012,2021-12-20 08:30:00,447.01745772509327,452.8466228389268,444.6259650018216,446.8009796148563,434413
9011,2021-12-20 09:00:00,446.7911397007547,447.23393583533016,446.5353019341111,446.97809806868656,459332
9010,2021-12-20 09:30:00,446.97809806868656,447.7652911968207,446.9387384122798,447.1650564366184,549315
9009,2021-12-20 10:00:00,447.20441609302515,447.66394008157346,445.29547275729976,446.8206594430597,13554094
9008,2021-12-20 10:30:00,446.7911397007547,447.09617703790667,445.0101152483511,445.1183543034696,8459409
9007,2021-12-20 11:00:00,445.1183543034696,446.0531461431289,444.4000405740471,444.6953363962384,6096219
9006,2021-12-20 11:30:00,444.6853980829958,445.24627318679137,444.10484315099677,444.575289444198,5607480
9005,2021-12-20 12:00:00,444.54763928557225,445.67922940726515,443.9178847830649,445.6201899226551,4728633
9004,2021-12-20 12:30:00,445.6201899226551,446.1810650264507,444.9707555919444,445.5429465969569,3508556
9003,2021-12-20 13:00:00,445.53163069574,445.55131052394336,444.51811954326723,444.616518684284,3292936
9002,2021-12-20 13:30:00,444.6066787701823,445.5217907816383,444.3213212612337,445.3151525855031,3343429
9001,2021-12-20 14:00:00,445.29547275729976,446.78621974370384,444.8034770522159,446.1515452841457,4973154
9000,2021-12-20 14:30:00,446.1220255418406,447.11585686611,446.02362640082384,446.2991439956708,5945359
8999,2021-12-20 15:00:00,446.2893040815691,447.0469774673983,445.63986975085845,446.3594626691141,4264696
8998,2021-12-20 15:30:00,446.3778633084842,447.57833282888885,446.3581834802809,447.0798427804979,7233970
8997,2021-12-20 16:00:00,447.07649720970335,448.1096881903794,445.1085143893679,447.696411798109,18716302
8996,2021-12-20 16:30:00,447.696411798109,448.99528045953036,447.33233497634694,448.87720149031026,11702080
8995,2021-12-20 17:00:00,448.92640106081865,448.98544054542873,447.696411798109,448.7197628646834,335170
8994,2021-12-20 17:30:00,448.74928260698846,448.8083220915985,448.6508834659717,448.70008303648007,266741
8993,2021-12-20 18:00:00,448.77880234929347,448.77880234929347,448.70008303648007,448.7591225210901,34139
8992,2021-12-20 18:30:00,448.7591225210901,449.32983753898736,448.67056329417505,449.32983753898736,156687
8991,2021-12-20 19:00:00,449.32983753898736,449.81199332996954,449.32983753898736,449.58567530563096,121327
8990,2021-12-20 19:30:00,449.5463156492243,449.6053551338344,448.95592080312366,448.9657607172253,46750
8989,2021-12-20 20:00:00,448.9657607172253,449.37903710949575,448.7886422633951,449.1527190851572,55340
8988,2021-12-21 04:30:00,450.2351096363415,451.09118216318745,450.1465504094265,450.9435834516623,31850
8987,2021-12-21 05:00:00,450.99278302217067,451.01246285037405,449.88087272868114,449.88087272868114,17213
8986,2021-12-21 05:30:00,449.7824735876644,450.7566250837304,449.77263367356267,450.4909474029851,10140
8985,2021-12-21 06:00:00,450.4909474029851,451.07150233498413,450.4417478324767,451.07150233498413,12364
8984,2021-12-21 06:30:00,451.0321426785774,452.1735727143719,451.00262293627236,452.13421305796527,61807
8983,2021-12-21 07:00:00,452.2424521130837,452.2424521130837,451.85869546311824,452.05549374515186,63349
8982,2021-12-21 07:30:00,452.1145332297619,452.2227722848803,451.8390156349149,452.05549374515186,126494
8981,2021-12-21 08:00:00,452.0948534015585,452.39005082460886,451.8390156349149,452.203092456677,77689
8980,2021-12-21 08:30:00,452.26213194128707,452.3310113399988,448.031952868976,451.55365812596625,386412
8979,2021-12-21 09:00:00,451.55365812596625,451.9374147759317,451.40605941444113,451.8193358067116,249696
8978,2021-12-21 09:30:00,451.8094958926099,451.86853537722,451.16990147600086,451.26830061701764,290229
8977,2021-12-21 10:00:00,451.26830061701764,452.1440529720669,449.7824735876644,450.067831096613,7320261
8976,2021-12-21 10:30:00,450.07767101071465,451.42573924264445,449.31015771078387,449.51679590691907,5599879
8975,2021-12-21 11:00:00,449.5364757351225,450.3138289491549,449.0051203736319,450.1563903235281,4247715
8974,2021-12-21 11:30:00,450.1514703664773,451.3765396721361,449.89071264278283,450.97310319396735,4803050
8973,2021-12-21 12:00:00,450.982943108069,452.99028558481115,450.9435834516623,452.4244905239647,5876859
8972,2021-12-21 12:30:00,452.4195705669139,453.6987594001319,452.34085125410047,453.6682556664167,3189163
8971,2021-12-21 13:00:00,453.6692396578269,454.54499201287615,453.5905203450135,454.46627270006275,3179707
8970,2021-12-21 13:30:00,454.47611261416444,454.51547227057114,453.88079781101294,454.3875533872493,3260281
8969,2021-12-21 14:00:00,454.39739330135103,455.1353868589768,454.3777134731476,454.7491702304859,3496239
8968,2021-12-21 14:30:00,454.75163020901135,455.1452267730785,454.46627270006275,454.8303495218248,3024824
8967,2021-12-21 15:00:00,454.85002935002814,455.371544797417,454.31867398853757,455.3617048833153,2913767
8966,2021-12-21 15:30:00,455.3617048833153,455.488639775227,454.8598692641298,454.96810831924824,4026744
8965,2021-12-21 16:00:00,454.96810831924824,455.7946611037891,453.8463581116571,455.6372224781623,11682387
8964,2021-12-21 16:30:00,455.6372224781623,456.02097912812775,455.12554694487505,455.8241808460942,1964168
8963,2021-12-21 17:00:00,455.8438606742975,455.9029001589076,455.647062392264,455.81434093199255,469062
8962,2021-12-21 17:30:00,455.88322033070426,455.94225981531434,455.647062392264,455.93241990121265,603765
8961,2021-12-21 18:00:00,455.88322033070426,455.9029001589076,455.6371240790213,455.6372224781623,89111
8960,2021-12-21 18:30:00,455.6962619627724,455.80450101789086,455.342025055112,455.4010645397221,482376
8959,2021-12-21 19:00:00,455.3912246256204,455.5486632512472,455.2829855705019,455.4305842820271,27220
8958,2021-12-21 19:30:00,455.371544797417,455.647062392264,455.0960272025701,455.5683430794506,46323
8957,2021-12-21 20:00:00,455.5093035948405,455.5781829935523,455.1944263435869,455.30266539870524,33043
8956,2021-12-22 04:30:00,454.58435166928336,455.0566675461638,454.43675295775813,454.7417902949101,27309
8955,2021-12-22 05:00:00,454.76147012311355,454.9385885769437,454.62371132569,454.6433911538934,22262
8954,2021-12-22 05:30:00,454.7811499513169,454.928748662842,454.7024306385035,454.928748662842,2690
8953,2021-12-22 06:00:00,454.9877881474521,455.7159417909762,454.8500293500286,455.6372224781628,20156
8952,2021-12-22 06:30:00,455.66674222046777,455.9324199012131,455.59786282175605,455.7946611037896,47726
8951,2021-12-22 07:00:00,455.78482118968793,456.20793749606,455.56834307945104,456.1980975819584,43881
8950,2021-12-22 07:30:00,456.17841775375507,456.2472971524668,455.91274007300973,455.91274007300973,42922
8949,2021-12-22 08:00:00,455.91274007300973,456.0406589563315,455.59786282175605,455.59786282175605,67796
8948,2021-12-22 08:30:00,455.843860674298,456.2176790110207,454.6335512397917,454.9385885769437,161770
8947,2021-12-22 09:00:00,454.9385885769437,455.2436259140957,454.289154246233,454.6532310679951,211239
8946,2021-12-22 09:30:00,454.6827508103001,455.44042419612924,454.5056323564699,455.4109044538242,181472
8945,2021-12-22 10:00:00,455.3813847115192,456.49821496205954,455.17474651538396,456.06024038539385,5865393
8944,2021-12-22 10:30:00,456.0406589563315,457.15256924982106,455.69626196277284,456.70485315819474,6384518
8943,2021-12-22 11:00:00,456.70987151438663,458.84503447530955,456.69009328704226,458.65807610737767,5144722
8942,2021-12-22 11:30:00,458.66791602147936,459.09103232785145,458.313679113819,458.8253546471062,2924169
8941,2021-12-22 12:00:00,458.8253546471062,459.2091112970716,458.5477706702979,459.0270728861906,2930708
8940,2021-12-22 12:30:00,459.04183275734306,459.30751043808834,458.63839627917434,459.04183275734306,2230500
8939,2021-12-22 13:00:00,459.05167267144475,459.4354293214102,458.71711559198775,459.3517900515459,1834338
8938,2021-12-22 13:30:00,459.35671000859674,459.3960696650035,458.7810750336487,458.83519456120786,1659231
8937,2021-12-22 14:00:00,458.83519456120786,459.10087224195314,458.15624048819217,458.4147350316432,2040590
8936,2021-12-22 14:30:00,458.4219181689374,458.5795535928463,457.8216834087351,457.95452224910775,2727021
8935,2021-12-22 15:00:00,457.9692821202603,458.92375378812295,457.96436216320944,458.8499544323604,1911720
8934,2021-12-22 15:30:00,458.85487438941124,459.25831086758,458.61871645097096,459.0319928432414,3533475
8933,2021-12-22 16:00:00,459.02215292913974,460.32102159056114,458.86471430351287,460.21278253544267,10778902
8932,2021-12-22 16:30:00,460.22262244954436,460.52765978669635,458.3923000274914,460.50797995849297,4376547
8931,2021-12-22 17:00:00,460.48830013028964,460.56701944310305,460.202942621341,460.50797995849297,285809
8930,2021-12-22 17:30:00,460.56701944310305,460.56701944310305,460.202942621341,460.50797995849297,1581561
8929,2021-12-22 18:00:00,460.50797995849297,460.57685935720474,460.44894047388294,460.4587803879846,56374
8928,2021-12-22 18:30:00,460.4587803879846,460.8031773815433,460.4587803879846,460.56701944310305,34827
8927,2021-12-22 19:00:00,460.61621901361144,460.75397781103493,460.51781987259466,460.61621901361144,12464
8926,2021-12-22 19:30:00,460.61621901361144,460.61621901361144,460.31118167645946,460.4095808174762,25648
8925,2021-12-22 20:00:00,460.4095808174762,460.63589884181476,460.4095808174762,460.50797995849297,25265
8924,2021-12-23 04:30:00,460.7047782405265,461.206613859712,460.7047782405265,460.7539778110349,9549
8923,2021-12-23 05:00:00,460.7441378969332,460.90157652256,460.71461815462817,460.84253703794997,6765
8922,2021-12-23 05:30:00,460.872056780255,461.10821471869525,460.85237695205166,461.03933531998354,3627
8921,2021-12-23 06:00:00,461.0491752340852,461.3837323135422,461.00981557767847,461.36405248533885,13649
8920,2021-12-23 06:30:00,461.39357222764386,461.5608507673724,461.29517308662713,461.4329318840506,18297
8919,2021-12-23 07:00:00,461.57069068147405,461.57069068147405,461.36405248533885,461.5510108532707,6912
8918,2021-12-23 07:30:00,461.50181128276233,461.8068486199143,461.41325205584724,461.4722915404573,68556
8917,2021-12-23 08:00:00,461.45261171225394,461.7281293071009,461.45261171225394,461.7182893929993,39384
8916,2021-12-23 08:30:00,461.7380676203436,461.9347675032361,460.7047782405265,461.36405248533885,215668
8915,2021-12-23 09:00:00,461.41325205584724,461.52149111096566,460.76381772513656,461.26565334432206,166063
8914,2021-12-23 09:30:00,461.31485291483045,461.6100503378808,461.2164537738137,461.24597351611874,234548
8913,2021-12-23 10:00:00,461.24597351611874,463.1253971095391,461.13773446100026,462.64324131855693,6716165
8912,2021-12-23 10:30:00,462.64324131855693,463.30251556336924,462.4759627788284,463.09587736723404,3308657
8911,2021-12-23 11:00:00,463.1057172813357,463.57783635993417,462.77116020187873,463.54851341591115,2691664
8910,2021-12-23 11:30:00,463.5386735018095,463.92243015177496,463.2533159928609,463.3812348761827,3772443
8909,2021-12-23 12:00:00,463.3812348761827,463.7748314402498,463.371394962081,463.7551516120464,2229778
8908,2021-12-23 12:30:00,463.7649915261481,463.7649915261481,463.34827116394206,463.400914704386,3412605
8907,2021-12-23 13:00:00,463.3981595284376,463.6075529005212,463.3615550479793,463.53375354475867,1699049
8906,2021-12-23 13:30:00,463.5288335877078,463.6961121274364,463.1844365941492,463.6665923851313,1839643
8905,2021-12-23 14:00:00,463.6688555653747,463.87323058126657,463.4697941030978,463.75505321290535,1293450
8904,2021-12-23 14:30:00,463.7649915261481,464.12906834791016,463.6370726428263,464.01098937869,2297682
8903,2021-12-23 15:00:00,463.99721349894764,464.26682714533365,463.8535507530632,464.23730740302864,2435558
8902,2021-12-23 15:30:00,464.23730740302864,464.26682714533365,463.73301180531763,463.88799045241905,2883937
8901,2021-12-23 16:00:00,463.8929104094699,464.63090396709566,463.00731814031894,463.04667779672565,12369796
8900,2021-12-23 16:30:00,463.05651771082734,464.02811082922693,462.95811856981055,463.17459668004744,6240322
8899,2021-12-23 17:00:00,463.1844365941492,463.30251556336924,463.066357624929,463.2729958210642,285557
8898,2021-12-23 17:30:00,463.29267564926755,463.29267564926755,463.066357624929,463.24347607875916,279098
8897,2021-12-23 18:00:00,463.24347607875916,463.24347607875916,463.1451753368834,463.1844365941492,20581
8896,2021-12-23 18:30:00,463.21395633645415,463.2631559069626,463.14507693774243,463.2631559069626,26917
8895,2021-12-23 19:00:00,463.17459668004744,463.1844365941492,463.0269979685223,463.09587736723404,15807
8894,2021-12-23 19:30:00,463.05651771082734,463.08603745313235,463.01715805442063,463.08603745313235,3094
8893,2021-12-23 20:00:00,463.05661610996833,463.09587736723404,462.97779839801393,462.97779839801393,12012
8892,2021-12-27 04:30:00,463.48947393130106,463.76499152614804,463.28283573516586,463.45995418899605,4955
8891,2021-12-27 05:00:00,463.52883358770777,463.96178980818155,463.34187521977594,463.8633906671648,7402
8890,2021-12-27 05:30:00,463.9421099799782,464.0011494645883,463.78467135435136,463.96178980818155,7634
8889,2021-12-27 06:00:00,463.96178980818155,464.0503490350967,463.9224301517749,463.9224301517749,6510
8888,2021-12-27 06:30:00,463.97162972228324,463.98146963638493,463.9027503235715,463.9224301517749,6520
8887,2021-12-27 07:00:00,463.85355075306313,463.96178980818155,463.7453116979447,463.9322700658766,5385
8886,2021-12-27 07:30:00,463.98146963638493,464.345546458147,463.9027503235715,464.3258666299436,32603
8885,2021-12-27 08:00:00,464.3357065440453,464.79818250682416,464.3258666299436,464.5325048260788,129515
8884,2021-12-27 08:30:00,463.8830704953682,464.8670619055359,463.06635762492897,464.67026362350236,97522
8883,2021-12-27 09:00:00,464.68010353760405,464.97530096065435,464.6309039670956,464.79818250682416,123436
8882,2021-12-27 09:30:00,464.7785026786208,464.91626147604427,464.4636254273671,464.5029850837738,278116
8881,2021-12-27 10:00:00,464.5029850837738,466.1265709105505,464.4537855132654,465.6099754202125,5059582
8880,2021-12-27 10:30:00,465.61489537726334,467.0613627502099,465.50665632214486,467.0515228361082,3651656
8879,2021-12-27 11:00:00,467.0613627502099,467.38607991556523,466.83504472587134,467.3762400014636,4318619
